codigo_ocorrencia,ocorrencia_classificacao,ocorrencia_tipo,ocorrencia_tipo_categoria,ocorrencia_tipo_icao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_horario,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_extracao,ocorrencia_datahora,ocorrencia_datahora
201008207600839,INCIDENTE,COM HÉLICE,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2010-08-20,14:15:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/20 14:15,2010/08/20 14:15
201010013966848,ACIDENTE,PANE SECA,COMBUSTÍVEL,FUEL,-8.1144,-34.9447,RECIFE,PE,BRASIL,****,2010-10-01,20:20:00,NULL,FINALIZADA,A-041/CENIPA/2011,SIM,2011-07-21,1,1,NÃO,2019-01-30,2010/10/01 20:20,2010/10/01 20:20
201003315792824,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-8.0628,-34.8889,RECIFE,PE,BRASIL,****,2010-03-31,15:20:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/31 15:20,2010/03/31 15:20
201004218230739,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-8.0958,-34.8917,RECIFE,PE,BRASIL,SNEM,2010-04-21,11:27:00,NULL,FINALIZADA,A-018/CENIPA/2011,SIM,2011-06-30,2,1,NÃO,2019-01-30,2010/04/21 11:27,2010/04/21 11:27
201012278569931,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-8.0628,-34.8889,RECIFE,PE,BRASIL,SBRF,2010-12-27,13:50:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/27 13:50,2010/12/27 13:50
201007049948136,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-8.1264,-34.9228,RECIFE,PE,BRASIL,SBRF,2010-07-04,20:20:00,NULL,FINALIZADA,A-021/CENIPA/2011,SIM,2011-06-30,1,1,SIM,2019-01-30,2010/07/04 20:20,2010/07/04 20:20
200811231259651,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-8.0750,-34.9247,RECIFE,PE,BRASIL,****,2008-11-23,14:15:00,NULL,FINALIZADA,A-038/CENIPA/2010,SIM,2010-06-10,1,1,NÃO,2019-01-30,2008/11/23 14:15,2008/11/23 14:15
200801113602556,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-11.0583,-49.2222,LAGOA DA CONFUSÃO,TO,BRASIL,****,2008-01-11,21:30:00,NULL,FINALIZADA,A-009/CENIPA/2010,SIM,2010-03-29,8,1,NÃO,2019-01-30,2008/01/11 21:30,2008/01/11 21:30
201004085476075,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-16.2585,-47.9557,LUZIÂNIA,GO,BRASIL,****,2010-04-08,20:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/08 20:00,2010/04/08 20:00
201003212752022,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-16.2585,-47.9557,LUZIÂNIA,GO,BRASIL,****,2010-03-21,20:45:00,NULL,FINALIZADA,A-068/CENIPA/2011,SIM,2011-08-29,2,1,NÃO,2019-01-30,2010/03/21 20:45,2010/03/21 20:45
201012293904444,ACIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-22.7097,-47.0828,COSMÓPOLIS,SP,BRASIL,****,2010-12-29,12:00:00,NULL,FINALIZADA,A-521/CENIPA/2014,SIM,2014-08-22,0,1,NÃO,2019-01-30,2010/12/29 12:00,2010/12/29 12:00
200801219920964,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-29.8833,-50.2667,OSÓRIO,RS,BRASIL,****,2008-01-21,13:15:00,NULL,FINALIZADA,A-014/CENIPA/2010,SIM,2010-04-06,4,1,NÃO,2019-01-30,2008/01/21 13:15,2008/01/21 13:15
201005103135142,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-14.7933,-39.0432,ILHÉUS,BA,BRASIL,****,2010-05-10,23:55:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/10 23:55,2010/05/10 23:55
201001283874066,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-26.2564,-50.9964,PORTO UNIÃO,SC,BRASIL,****,2010-01-28,10:30:00,NULL,FINALIZADA,IG-509/CENIPA/2017,SIM,2018-05-17,1,1,NÃO,2019-01-30,2010/01/28 10:30,2010/01/28 10:30
201007167014746,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.3122,-51.1628,LONDRINA,PR,BRASIL,SBLO,2010-07-16,23:28:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/16 23:28,2010/07/16 23:28
201003096724009,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-23.3122,-51.1628,LONDRINA,PR,BRASIL,SBLO,2010-03-09,21:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/09 21:00,2010/03/09 21:00
201008245248720,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.3122,-51.1628,LONDRINA,PR,BRASIL,****,2010-08-24,20:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/24 20:45,2010/08/24 20:45
201005173295751,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.3122,-51.1628,LONDRINA,PR,BRASIL,SBLO,2010-05-17,11:15:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/17 11:15,2010/05/17 11:15
201012152322560,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-23.3122,-51.1628,LONDRINA,PR,BRASIL,SBLO,2010-12-15,21:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/12/15 21:30,2010/12/15 21:30
201010174393560,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.3122,-51.1628,LONDRINA,PR,BRASIL,****,2010-10-17,18:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/17 18:30,2010/10/17 18:30
201012127304777,ACIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-23.2333,-51.1711,LONDRINA,PR,BRASIL,****,2010-12-12,23:33:00,NULL,FINALIZADA,A-071/CENIPA/2012,SIM,2012-07-03,6,1,NÃO,2019-01-30,2010/12/12 23:33,2010/12/12 23:33
201003117237605,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.3122,-51.1628,LONDRINA,PR,BRASIL,SBLO,2010-03-11,12:30:00,NULL,FINALIZADA,I-053/CENIPA/2011 ,SIM,2011-08-01,2,1,NÃO,2019-01-30,2010/03/11 12:30,2010/03/11 12:30
201009299913701,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-23.3122,-51.1628,LONDRINA,PR,BRASIL,****,2010-09-29,19:01:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/29 19:01,2010/09/29 19:01
201004201767852,INCIDENTE,OUTROS,OUTROS,OTHR,-23.3122,-51.1628,LONDRINA,PR,BRASIL,****,2010-04-20,16:11:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/20 16:11,2010/04/20 16:11
200903292826998,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-23.2522,-51.1361,LONDRINA,PR,BRASIL,****,2009-03-29,13:05:00,NULL,FINALIZADA,A-071/CENIPA/2010,SIM,2010-09-24,2,1,NÃO,2019-01-30,2009/03/29 13:05,2009/03/29 13:05
201006043293020,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-23.3122,-51.1628,LONDRINA,PR,BRASIL,SBLO,2010-06-04,11:42:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/04 11:42,2010/06/04 11:42
201010114181165,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.3122,-51.1628,LONDRINA,PR,BRASIL,****,2010-10-11,13:40:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/11 13:40,2010/10/11 13:40
201011301219368,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-28.2453,-52.3286,PASSO FUNDO,RS,BRASIL,SBPF,2010-11-30,18:20:00,NULL,FINALIZADA,A-086/CENIPA/2012,SIM,2012-08-29,2,1,NÃO,2019-01-30,2010/11/30 18:20,2010/11/30 18:20
201001199923019,INCIDENTE,OUTROS,OUTROS,OTHR,-28.2618,-52.4071,PASSO FUNDO,RS,BRASIL,SBPF,2010-01-19,03:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/01/19 03:00,2010/01/19 03:00
201001058977233,INCIDENTE,OUTROS,OUTROS,OTHR,-31.7196,-52.3443,PELOTAS,RS,BRASIL,SBPK,2010-01-05,19:25:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/01/05 19:25,2010/01/05 19:25
201004289346562,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-14.4691,-48.4586,NIQUELÂNDIA,GO,BRASIL,****,2010-04-28,18:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/28 18:30,2010/04/28 18:30
201002045199235,ACIDENTE,POUSO ANTES DA PISTA,POUSO AQUÉM/ALÉM DA PISTA,USOS,-27.1919,-49.8314,RIO DO OESTE,SC,BRASIL,****,2010-02-04,17:55:00,NULL,FINALIZADA,A-011/CENIPA/2011,SIM,2011-05-18,2,1,NÃO,2019-01-30,2010/02/04 17:55,2010/02/04 17:55
201004139443632,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-30.0300,-51.2287,PORTO ALEGRE,RS,BRASIL,SBPA,2010-04-13,18:47:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/13 18:47,2010/04/13 18:47
201009247180474,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-29.9939,-51.1711,PORTO ALEGRE,RS,BRASIL,SBPA,2010-09-24,20:59:00,NULL,FINALIZADA,IG-521/CENIPA/2017,SIM,2017-11-30,2,1,NÃO,2019-01-30,2010/09/24 20:59,2010/09/24 20:59
201010041506002,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-30.0300,-51.2287,PORTO ALEGRE,RS,BRASIL,SBPA,2010-10-04,23:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/04 23:00,2010/10/04 23:00
200901118595810,ACIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-29.9944,-51.1831,PORTO ALEGRE,RS,BRASIL,****,2009-01-11,22:21:00,NULL,FINALIZADA,A-016/CENIPA/2010,SIM,2010-04-06,7,1,NÃO,2019-01-30,2009/01/11 22:21,2009/01/11 22:21
201008286552068,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-30.0300,-51.2287,PORTO ALEGRE,RS,BRASIL,****,2010-08-28,18:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/28 18:30,2010/08/28 18:30
201007095350319,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-30.0300,-51.2287,PORTO ALEGRE,RS,BRASIL,SBPA,2010-07-09,13:44:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/09 13:44,2010/07/09 13:44
200811144141613,INCIDENTE GRAVE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-30.1878,-51.1828,PORTO ALEGRE,RS,BRASIL,SSBN,2008-11-14,20:30:00,NULL,FINALIZADA,IG-037/CENIPA/2010,SIM,2010-05-19,3,1,SIM,2019-01-30,2008/11/14 20:30,2008/11/14 20:30
201004125560702,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-30.0300,-51.2287,PORTO ALEGRE,RS,BRASIL,****,2010-04-12,13:13:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/12 13:13,2010/04/12 13:13
201004284310396,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-29.9939,-51.1711,PORTO ALEGRE,RS,BRASIL,SBPA,2010-04-28,14:10:00,NULL,FINALIZADA,A-528/CENIPA/2015 ,SIM,2015-06-06,0,1,NÃO,2019-01-30,2010/04/28 14:10,2010/04/28 14:10
201008104527017,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-29.9939,-51.1711,PORTO ALEGRE,RS,BRASIL,SBPA,2010-08-10,21:46:00,NULL,FINALIZADA,IG-523/CENIPA/2017,SIM,2018-09-24,1,1,NÃO,2019-01-30,2010/08/10 21:46,2010/08/10 21:46
201008044118882,INCIDENTE,TRÁFEGO AÉREO,PERDA DE SEPARAÇÃO / COLISÃO EM VOO,MAC,-23.3855,-52.0337,MARINGÁ,PR,BRASIL,****,2010-08-04,17:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/04 17:10,2010/08/04 17:10
201008247148884,INCIDENTE,OUTROS,OUTROS,OTHR,-23.3855,-52.0337,MARINGÁ,PR,BRASIL,SBMG,2010-08-24,08:20:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/24 08:20,2010/08/24 08:20
201009258976743,ACIDENTE,PERDA DE CONTROLE EM VOO,PERDA DE CONTROLE EM VOO,LOC-I,-16.0803,-48.0653,NOVO GAMA,GO,BRASIL,****,2010-09-25,16:30:00,NULL,FINALIZADA,A-596/CENIPA/2014,SIM,2014-10-01,1,1,NÃO,2019-01-30,2010/09/25 16:30,2010/09/25 16:30
201005016625337,INCIDENTE GRAVE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-52.3822,-40.1294,ITAPETINGA,BA,BRASIL,****,2010-05-01,15:40:00,NULL,FINALIZADA,IG-070/CENIPA/2011,SIM,2011-08-29,2,1,NÃO,2019-01-30,2010/05/01 15:40,2010/05/01 15:40
200903161151161,ACIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-27.6117,-48.6728,SÃO JOSÉ,SC,BRASIL,****,2009-03-16,18:30:00,NULL,FINALIZADA,A-004/CENIPA/2010,SIM,2010-03-19,2,1,NÃO,2019-01-30,2009/03/16 18:30,2009/03/16 18:30
201003107836300,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-29.7108,-53.6922,SANTA MARIA,RS,BRASIL,SBSM,2010-03-10,17:20:00,NULL,FINALIZADA,IG-524/CENIPA/2017,SIM,2017-11-30,0,1,NÃO,2019-01-30,2010/03/10 17:20,2010/03/10 17:20
201008053603107,INCIDENTE GRAVE,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO,CTOL,-16.4207,-51.8218,PIRANHAS,GO,BRASIL,****,2010-08-05,18:30:00,NULL,ATIVA,IG-527/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2010/08/05 18:30,2010/08/05 18:30
201006271320921,INCIDENTE GRAVE,POUSO EM LOCAL NÃO PREVISTO,OUTROS,OTHR,-28.2922,-54.1694,SANTO ÂNGELO,RS,BRASIL,****,2010-06-27,17:45:00,NULL,FINALIZADA,IG-562/CENIPA/2016,SIM,2017-05-26,2,1,NÃO,2019-01-30,2010/06/27 17:45,2010/06/27 17:45
201005092355347,INCIDENTE GRAVE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-26.4815,-51.9888,PALMAS,PR,BRASIL,****,2010-05-09,18:50:00,NULL,ATIVA,IG-531/CENIPA/2018,NÃO,NULL,0,1,NÃO,2019-01-30,2010/05/09 18:50,2010/05/09 18:50
201011018730735,INCIDENTE,DESCOMPRESSÃO NÃO INTENCIONAL / EXPLOSIVA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-19.6299,-43.9956,CONFINS,MG,BRASIL,SBCF,2010-11-01,03:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/11/01 03:00,2010/11/01 03:00
201009299278059,INCIDENTE,PERDA DE CONTROLE NO SOLO,PERDA DE CONTROLE NO SOLO,LOC-G,-19.6244,-43.9719,CONFINS,MG,BRASIL,SBCF,2010-09-29,03:43:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,SIM,2019-01-30,2010/09/29 03:43,2010/09/29 03:43
201006028471598,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-19.6299,-43.9956,CONFINS,MG,BRASIL,SBCF,2010-06-02,01:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/02 01:00,2010/06/02 01:00
201006134537033,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-19.6299,-43.9956,CONFINS,MG,BRASIL,SBCF,2010-06-13,10:03:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/13 10:03,2010/06/13 10:03
201004036249734,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-19.6299,-43.9956,CONFINS,MG,BRASIL,SBCF,2010-04-03,20:25:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/04/03 20:25,2010/04/03 20:25
201003226220994,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-19.6299,-43.9956,CONFINS,MG,BRASIL,SBCF,2010-03-22,03:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/22 03:00,2010/03/22 03:00
201003181818969,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-19.6299,-43.9956,CONFINS,MG,BRASIL,SBCF,2010-03-18,13:37:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/18 13:37,2010/03/18 13:37
201010012544141,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-28.7775,-55.8144,SÃO BORJA,RS,BRASIL,****,2010-10-01,11:30:00,NULL,FINALIZADA,A-592/CENIPA/2014,SIM,2014-10-01,0,1,NÃO,2019-01-30,2010/10/01 11:30,2010/10/01 11:30
201004073912720,ACIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-10.7275,-48.3336,PORTO NACIONAL,TO,BRASIL,****,2010-04-07,18:45:00,NULL,FINALIZADA,A-012/CENIPA/2011,SIM,2011-05-18,2,1,NÃO,2019-01-30,2010/04/07 18:45,2010/04/07 18:45
201005078553192,ACIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-10.7275,-48.3336,PORTO NACIONAL,TO,BRASIL,SBPN,2010-05-07,16:41:00,NULL,FINALIZADA,A-071/CENIPA/2011,SIM,2011-08-29,3,1,SIM,2019-01-30,2010/05/07 16:41,2010/05/07 16:41
201003154563488,INCIDENTE,COM TREM DE POUSO,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2010-03-15,09:57:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/15 09:57,2010/03/15 09:57
201011183278420,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2010-11-18,05:35:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/11/18 05:35,2010/11/18 05:35
201009262568481,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2010-09-26,22:32:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/26 22:32,2010/09/26 22:32
201007027109991,INCIDENTE,ESTOURO DE PNEU,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2010-07-02,13:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/07/02 13:30,2010/07/02 13:30
201001254289083,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2010-01-25,17:05:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/01/25 17:05,2010/01/25 17:05
201009039159475,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2010-09-03,16:14:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/03 16:14,2010/09/03 16:14
201010309265554,INCIDENTE,OUTROS,OUTROS,OTHR,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2010-10-30,21:49:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/30 21:49,2010/10/30 21:49
201003256768969,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2010-03-25,03:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/25 03:00,2010/03/25 03:00
201009197637077,INCIDENTE,CAUSADO POR FENÔMENO METEOROLÓGICO EM VOO,OUTROS,OTHR,-23.4356,-46.4731,GUARULHOS,SP,BRASIL,SBGR,2010-09-19,17:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/09/19 17:30,2010/09/19 17:30
201010226696391,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2010-10-22,20:10:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/22 20:10,2010/10/22 20:10
201006044162615,INCIDENTE,COM PARA-BRISAS / JANELA / PORTA,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE,SCF-NP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2010-06-04,01:05:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/04 01:05,2010/06/04 01:05
201003088874146,INCIDENTE,COLISÃO COM OBSTÁCULOS NO SOLO,COLISÃO NO SOLO,GCOL,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2010-03-08,00:49:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/08 00:49,2010/03/08 00:49
201006257918418,INCIDENTE,FALHA DO MOTOR EM VOO,FALHA OU MAU FUNCIONAMENTO DO MOTOR,SCF-PP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2010-06-25,21:30:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/25 21:30,2010/06/25 21:30
201003119390080,INCIDENTE,COLISÃO COM AVE,COLISÃO COM AVE,BIRD,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2010-03-11,03:00:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/03/11 03:00,2010/03/11 03:00
201006056399908,INCIDENTE,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE ,SCF-NP,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,SBGR,2010-06-05,19:12:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/06/05 19:12,2010/06/05 19:12
201010055507603,INCIDENTE,VAZAMENTO DE OUTROS FLUIDOS,OUTROS,OTHR,-23.4685,-46.5311,GUARULHOS,SP,BRASIL,****,2010-10-05,23:45:00,NULL,FINALIZADA,***,NÃO,NULL,0,1,NÃO,2019-01-30,2010/10/05 23:45,2010/10/05 23:45
